Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
AsymmetricTop,Ground,1,O+,1,Ground,1,O-,1,100,1.07902287144204E-7,35600,35500,0.5,5.81982711193536E-15,0,"qQ1,1(1)",v=0  1  1  0 - v=0  1  1  1
AsymmetricTop,Ground,2,O+,1,Ground,2,O-,1,300,4.13354832403441E-7,57900,57600,0.277777777777778,5.23784440074182E-14,0,"qQ1,2(2)",v=0  2  1  1 - v=0  2  1  2
AsymmetricTop,Ground,3,O+,1,Ground,3,O-,1,599.999411908968,7.76187846824366E-7,91349.8079879,90749.808575991,0.194445206783634,2.09513981382032E-13,0,"qQ1,3(3)",v=0  3  1  2 - v=0  3  1  3
AsymmetricTop,Ground,4,O+,1,Ground,4,O-,1,999.995883384254,9.7636444980229E-7,135949.192725021,134949.196841637,0.150002469963479,5.8198510688081E-13,0,"qQ1,4(4)",v=0  4  1  3 - v=0  4  1  4
AsymmetricTop,Ground,5,O+,1,Ground,5,O-,1,1499.98353370384,9.19761001295897E-7,191697.844517487,190197.860983783,0.12222758899683,1.30947547321967E-12,0,"qQ1,5(5)",v=0  5  1  4 - v=0  5  1  5
AsymmetricTop,Ground,6,O+,1,Ground,6,O-,1,2099.95060197194,6.84462203225489E-7,258595.374033112,256495.42343114,0.103184310986119,2.56660411506901E-12,0,"qQ1,6(6)",v=0  6  1  5 - v=0  6  1  6
AsymmetricTop,Ground,7,O+,1,Ground,7,O-,1,2799.87650833878,4.14582956981167E-7,336641.310817752,333841.434309413,0.0893014657061435,4.56294560849462E-12,0,"qQ1,7(7)",v=0  7  1  6 - v=0  7  1  7
AsymmetricTop,Ground,8,O+,1,Ground,8,O-,1,3599.72832952003,2.08197124934269E-7,425835.10150828,422235.37317876,0.0787274608112505,7.54306472949777E-12,0,"qQ1,8(8)",v=0  8  1  7 - v=0  8  1  8
AsymmetricTop,Ground,9,O+,1,Ground,9,O-,1,4499.45669082674,8.77492774027982E-8,526176.10773916,521676.651048334,0.0704043550843988,1.17865712306272E-11,0,"qQ1,9(9)",v=0  9  1  8 - v=0  9  1  9
AsymmetricTop,Ground,1,E+,1,Ground,0,E+,1,11100,0.00127124026853901,11100,0,0.333333333333333,5.30625064861551E-9,0,"qR0,0(0)",v=0  1  0  1 - v=0  0  0  0
AsymmetricTop,Ground,2,O-,1,Ground,1,O-,1,22100,0.00463200328314827,57600,35500,0.5,3.7691042934157E-8,0,"qR1,1(1)",v=0  2  1  2 - v=0  1  1  1
AsymmetricTop,Ground,2,E+,1,Ground,1,E+,1,22199.6932524958,0.00834658462703925,33299.6932524958,11100,0.666664575694751,5.09377349075718E-8,0,"qR0,1(1)",v=0  2  0  2 - v=0  1  0  1
AsymmetricTop,Ground,2,O+,1,Ground,1,O+,1,22300,0.00470516653143864,57900,35600,0.5,3.87236176117342E-8,0,"qR1,0(1)",v=0  2  1  1 - v=0  1  1  0
AsymmetricTop,Ground,5,E+,2,Ground,6,E+,1,31231.2829017222,3.99825051768505E-8,264309.814842799,233078.531941077,0.0000243626829976326,2.35593462937287E-12,0,"sP0,6(6)",v=0  5  2  3 - v=0  6  0  6
AsymmetricTop,Ground,3,O-,1,Ground,2,O-,1,33149.808575991,0.0133495074768142,90749.808575991,57600,0.888888020311339,1.61530085015409E-7,0,"qR1,2(2)",v=0  3  1  3 - v=0  2  1  2
AsymmetricTop,Ground,3,E+,1,Ground,2,E+,1,33298.7730292249,0.0202660225914698,66598.4662817208,33299.6932524958,0.999991636483956,1.84180800044755E-7,0,"qR0,2(2)",v=0  3  0  3 - v=0  2  0  2
AsymmetricTop,Ground,3,E-,1,Ground,2,E-,1,33300,0.00348272571828609,164400,131100,0.555555555555555,1.02334833937585E-7,0,"qR2,1(2)",v=0  3  2  2 - v=0  2  2  1
AsymmetricTop,Ground,3,E+,2,Ground,2,E+,2,33301.2269707751,0.00348294561956258,164401.533718279,131100.306747504,0.555555555664854,1.02346146252947E-7,0,"qR2,0(2)",v=0  3  2  1 - v=0  2  2  0
AsymmetricTop,Ground,3,O+,1,Ground,2,O+,1,33449.8079879,0.0135206489717146,91349.8079879,57900,0.888888014966274,1.65955340109826E-7,0,"qR1,1(2)",v=0  3  1  2 - v=0  2  1  1
AsymmetricTop,Ground,4,E+,2,Ground,5,E+,1,42315.0975298038,7.89577588149659E-8,208804.362436074,166489.26490627,0.0000125378218266298,3.68575918720075E-12,0,"sP0,5(5)",v=0  4  2  2 - v=0  5  0  5
AsymmetricTop,Ground,4,O-,1,Ground,3,O-,1,44199.3882656462,0.0210908300196002,134949.196841637,90749.808575991,1.2499970755521,4.1877099811919E-7,0,"qR1,3(3)",v=0  4  1  4 - v=0  3  1  3
AsymmetricTop,Ground,4,E+,1,Ground,3,E+,1,44396.9326993231,0.0302946857082467,110995.398981044,66598.4662817208,1.33331242696244,4.5269912066608E-7,0,"qR0,3(3)",v=0  4  0  4 - v=0  3  0  3
AsymmetricTop,Ground,4,E-,1,Ground,3,E-,1,44399.7614180536,0.00702857044861373,208799.761418054,164400,0.999999186838587,3.39594290906496E-7,0,"qR2,2(3)",v=0  4  2  3 - v=0  3  2  2
AsymmetricTop,Ground,4,O-,2,Ground,3,O-,2,44400.6117343538,0.000945776152691712,331050.803158363,286650.191424009,0.583333790734315,1.98108367815601E-7,0,"qR3,1(3)",v=0  4  3  2 - v=0  3  3  1
AsymmetricTop,Ground,4,O+,2,Ground,3,O+,2,44400.6152628785,0.000945776278089567,331050.807274978,286650.1920121,0.583333790734359,1.98108415046743E-7,0,"qR3,0(3)",v=0  4  3  1 - v=0  3  3  0
AsymmetricTop,Ground,4,E+,2,Ground,3,E+,2,44402.828717795,0.00702929433924038,208804.362436074,164401.533718279,0.999999188004245,3.39664677453789E-7,0,"qR2,1(3)",v=0  4  2  2 - v=0  3  2  1
AsymmetricTop,Ground,4,O+,1,Ground,3,O+,1,44599.3847371215,0.021273669624163,135949.192725021,91349.8079879,1.24999704348205,4.3024359395277E-7,0,"qR1,2(3)",v=0  4  1  3 - v=0  3  1  2
AsymmetricTop,Ground,3,E+,2,Ground,4,E+,1,53406.1347372353,9.60628771617316E-8,164401.533718279,110995.398981044,5.22606101434408E-6,3.97110354101662E-12,0,"sP0,4(4)",v=0  3  2  1 - v=0  4  0  4
AsymmetricTop,Ground,5,O-,1,Ground,4,O-,1,55248.6641421459,0.0233809211280215,190197.860983783,134949.196841637,1.59999346936635,8.56548982727671E-7,0,"qR1,4(4)",v=0  5  1  5 - v=0  4  1  4
AsymmetricTop,Ground,5,E+,1,Ground,4,E+,1,55493.8659252265,0.032709614516476,166489.26490627,110995.398981044,1.6666248639779,9.04151999283084E-7,0,"qR0,4(4)",v=0  5  0  5 - v=0  4  0  4
AsymmetricTop,Ground,5,E-,1,Ground,4,E-,1,55499.318339434,0.00849976589492974,264299.079757488,208799.761418054,1.3999973979032,7.59729209416089E-7,0,"qR2,3(4)",v=0  5  2  4 - v=0  4  2  3
AsymmetricTop,Ground,5,E-,2,Ground,4,E-,2,55500.681660566,0.000107801221999404,557700.920242512,502200.238581946,0.600000557598632,3.25623135639923E-7,0,"qR4,1(4)",v=0  5  4  2 - v=0  4  4  1
AsymmetricTop,Ground,5,E+,3,Ground,4,E+,3,55500.6816680491,0.000107801222022958,557700.920250931,502200.238582882,0.600000557598632,3.25623135771634E-7,0,"qR4,0(4)",v=0  5  4  1 - v=0  4  4  0
AsymmetricTop,Ground,5,O-,2,Ground,4,O-,2,55501.0482808528,0.00149388313107578,386551.851439216,331050.803158363,1.06666734620345,5.78896877170989E-7,0,"qR3,2(4)",v=0  5  3  3 - v=0  4  3  2
AsymmetricTop,Ground,5,O+,2,Ground,4,O+,2,55501.060630532,0.00149388362362382,386551.867905511,331050.807274978,1.066667346204,5.78897263606817E-7,0,"qR3,1(4)",v=0  5  3  2 - v=0  4  3  1
AsymmetricTop,Ground,5,E+,2,Ground,4,E+,2,55505.4524067246,0.00850089724392221,264309.814842799,208804.362436074,1.39999740427572,7.59981148141824E-7,0,"qR2,2(4)",v=0  5  2  3 - v=0  4  2  2
AsymmetricTop,Ground,5,O+,1,Ground,4,O+,1,55748.6517924655,0.0234594017560727,191697.844517487,135949.192725021,1.59999335712356,8.80014716999118E-7,0,"qR1,3(4)",v=0  5  1  4 - v=0  4  1  3
AsymmetricTop,Ground,2,E+,2,Ground,3,E+,1,64501.8404657834,6.00311974752399E-8,131100.306747504,66598.4662817208,1.39387197842467E-6,2.61234503313523E-12,0,"sP0,3(3)",v=0  2  2  0 - v=0  3  0  3
AsymmetricTop,Ground,6,O-,1,Ground,5,O-,1,66297.5624473565,0.0198922533144707,256495.42343114,190197.860983783,1.94443239614143,1.52196096145014E-6,0,"qR1,5(5)",v=0  6  1  6 - v=0  5  1  5
AsymmetricTop,Ground,6,E+,1,Ground,5,E+,1,66589.2670348062,0.0273903279331645,233078.531941077,166489.26490627,1.99992687702726,1.58615199559995E-6,0,"qR0,5(5)",v=0  6  0  6 - v=0  5  0  5
AsymmetricTop,Ground,6,E-,1,Ground,5,E-,1,66598.6196454013,0.00753184052503001,330897.699402889,264299.079757488,1.7777722019318,1.41055419264328E-6,0,"qR2,4(5)",v=0  6  2  5 - v=0  5  2  4
AsymmetricTop,Ground,6,O-,3,Ground,5,O-,3,66600.7668721362,5.46665318405889E-6,844351.054449137,777750.287577001,0.611111710094643,4.849269007719E-7,0,"qR5,1(5)",v=0  6  5  2 - v=0  5  5  1
AsymmetricTop,Ground,6,O+,3,Ground,5,O+,3,66600.7668721495,5.46665318406061E-6,844351.054449152,777750.287577003,0.611111710094643,4.84926900772192E-7,0,"qR5,0(5)",v=0  6  5  1 - v=0  5  5  0
AsymmetricTop,Ground,6,E-,2,Ground,5,E-,2,66601.0429309242,0.000139307986153344,624301.963173437,557700.920242512,1.11111208690509,8.81696147997047E-7,0,"qR4,2(5)",v=0  6  4  3 - v=0  5  4  2
AsymmetricTop,Ground,6,E+,3,Ground,5,E+,3,66601.0429645967,0.000139307986255705,624301.963215528,557700.920250931,1.11111208690509,8.81696149334363E-7,0,"qR4,1(5)",v=0  6  4  2 - v=0  5  4  1
AsymmetricTop,Ground,6,O-,2,Ground,5,O-,2,66601.6706805081,0.00146597026603262,453153.522119724,386551.851439216,1.50000068594171,1.19032295639008E-6,0,"qR3,3(5)",v=0  6  3  4 - v=0  5  3  3
AsymmetricTop,Ground,6,O+,2,Ground,5,O+,2,66601.7036122264,0.00146597117468487,453153.571517737,386551.867905511,1.50000068594528,1.19032472208734E-6,0,"qR3,2(5)",v=0  6  3  3 - v=0  5  3  2
AsymmetricTop,Ground,6,E+,2,Ground,5,E+,2,66609.3525769215,0.00753287699402959,330919.16741972,264309.814842799,1.77777222638708,1.41123629022591E-6,0,"qR2,3(5)",v=0  6  2  4 - v=0  5  2  3
AsymmetricTop,Ground,6,O+,1,Ground,5,O+,1,66897.5295156246,0.0198305986475286,258595.374033112,191697.844517487,1.94443209683849,1.56365523200995E-6,0,"qR1,4(5)",v=0  6  1  5 - v=0  5  1  4
AsymmetricTop,Ground,7,O-,1,Ground,6,O-,1,77346.0108782733,0.0135715936490343,333841.434309413,256495.42343114,2.28569445771594,2.46207914532944E-6,0,"qR1,6(6)",v=0  7  1  7 - v=0  6  1  6
AsymmetricTop,Ground,7,E+,1,Ground,6,E+,1,77682.8316272945,0.0184763947341295,310761.363568371,233078.531941077,2.33321641973172,2.5462453090435E-6,0,"qR0,6(6)",v=0  7  0  7 - v=0  6  0  6
AsymmetricTop,Ground,7,E-,1,Ground,6,E-,1,77697.614225121,0.00524902197373921,408595.31362801,330897.699402889,2.1428471862101,2.33983011675756E-6,0,"qR2,5(6)",v=0  7  2  6 - v=0  6  2  5
AsymmetricTop,Ground,7,E+,4,Ground,6,E+,4,77700.8588967156,1.27047072701205E-7,1191001.19632039,1113300.33742368,0.619048240372632,6.76039429484754E-7,0,"qR6,0(6)",v=0  7  6  1 - v=0  6  6  0
AsymmetricTop,Ground,7,E-,3,Ground,6,E-,3,77700.8588967156,1.27047072701205E-7,1191001.19632039,1113300.33742368,0.619048240372632,6.76039429484754E-7,0,"qR6,1(6)",v=0  7  6  2 - v=0  6  6  1
AsymmetricTop,Ground,7,O-,3,Ground,6,O-,3,77701.088533011,5.91088216478857E-6,922052.142982148,844351.054449137,1.14285823606601,1.24808379973994E-6,0,"qR5,2(6)",v=0  7  5  3 - v=0  6  5  2
AsymmetricTop,Ground,7,O+,3,Ground,6,O+,3,77701.0885330853,5.91088216479659E-6,922052.142982237,844351.054449152,1.14285823606601,1.24808379974352E-6,0,"qR5,1(6)",v=0  7  5  2 - v=0  6  5  1
AsymmetricTop,Ground,7,E-,2,Ground,6,E-,2,77701.526878163,0.000113912578834792,702003.4900516,624301.963173437,1.57142985654363,1.71614403070413E-6,0,"qR4,3(6)",v=0  7  4  4 - v=0  6  4  3
AsymmetricTop,Ground,7,E+,3,Ground,6,E+,3,77701.5269904064,0.000113912579041415,702003.490205934,624301.963215528,1.57142985654364,1.71614403814128E-6,0,"qR4,2(6)",v=0  7  4  3 - v=0  6  4  2
AsymmetricTop,Ground,7,O-,2,Ground,6,O-,2,77702.5128923238,0.00107629632434462,530856.035012048,453153.522119724,1.90476237094849,2.08025258236627E-6,0,"qR3,4(6)",v=0  7  3  5 - v=0  6  3  4
AsymmetricTop,Ground,7,O+,2,Ground,6,O+,2,77702.586985883,0.00107629733394,530856.15850362,453153.571517737,1.90476237096467,2.08025853329052E-6,0,"qR3,3(6)",v=0  7  3  4 - v=0  6  3  3
AsymmetricTop,Ground,7,E+,2,Ground,6,E+,2,77714.7824855825,0.00524953177766212,408633.949905303,330919.16741972,2.14284726102816,2.34138158551642E-6,0,"qR2,4(6)",v=0  7  2  5 - v=0  6  2  4
AsymmetricTop,Ground,7,O+,1,Ground,6,O+,1,78045.9367846401,0.0134266905191715,336641.310817752,258595.374033112,2.28569378432514,2.52952522952608E-6,0,"qR1,5(6)",v=0  7  1  6 - v=0  6  1  5
AsymmetricTop,Ground,8,O-,1,Ground,7,O-,1,88393.9388693469,0.00761354938191437,422235.37317876,333841.434309413,2.6249697944016,3.72395292791033E-6,0,"qR1,7(7)",v=0  8  1  8 - v=0  7  1  7
AsymmetricTop,Ground,8,E+,1,Ground,7,E+,1,88774.2574685485,0.010270161251366,399535.62103692,310761.363568371,2.66649148673048,3.83189640221511E-6,0,"qR0,7(7)",v=0  8  0  8 - v=0  7  0  7
AsymmetricTop,Ground,8,E-,1,Ground,7,E-,1,88796.2509815311,0.00297822456177353,497391.564609541,408595.31362801,2.49998402841897,3.59528677019379E-6,0,"qR2,6(7)",v=0  8  2  7 - v=0  7  2  6
AsymmetricTop,Ground,8,E-,3,Ground,7,E-,3,88801.1568816754,1.16442580133684E-7,1279802.35320207,1191001.19632039,1.16666782268934,1.6780909817725E-6,0,"qR6,2(7)",v=0  8  6  3 - v=0  7  6  2
AsymmetricTop,Ground,8,E+,4,Ground,7,E+,4,88801.1568816756,1.16442580133685E-7,1279802.35320207,1191001.19632039,1.16666782268934,1.67809098177252E-6,0,"qR6,1(7)",v=0  8  6  2 - v=0  7  6  1
AsymmetricTop,Ground,8,O-,3,Ground,7,O-,3,88801.4996636508,4.08730924156292E-6,1010853.6426458,922052.142982148,1.62500151016071,2.33736793373266E-6,0,"qR5,3(7)",v=0  8  5  4 - v=0  7  5  3
AsymmetricTop,Ground,8,O+,3,Ground,7,O+,3,88801.4996639446,4.08730924157966E-6,1010853.64264618,922052.142982237,1.62500151016071,2.33736793375587E-6,0,"qR5,2(7)",v=0  8  5  3 - v=0  7  5  2
AsymmetricTop,Ground,8,E-,2,Ground,7,E-,2,88802.153924234,0.0000705065668248,790805.643975834,702003.4900516,2.00000149617012,2.87682359799435E-6,0,"qR4,4(7)",v=0  8  4  5 - v=0  7  4  4
AsymmetricTop,Ground,8,E+,3,Ground,7,E+,3,88802.1542329011,0.0000705065670765883,790805.644438835,702003.490205934,2.00000149617014,2.876823627993E-6,0,"qR4,3(7)",v=0  8  4  4 - v=0  7  4  3
AsymmetricTop,Ground,8,O-,2,Ground,7,O-,2,88803.6071373625,0.000629741289384325,619659.64214941,530856.035012048,2.29166666514458,3.29651973809633E-6,0,"qR3,5(7)",v=0  8  3  6 - v=0  7  3  5
AsymmetricTop,Ground,8,O+,2,Ground,7,O+,2,88803.7553158853,0.000629741995697441,619659.913819505,530856.15850362,2.29166666520272,3.29653624001775E-6,0,"qR3,4(7)",v=0  8  3  5 - v=0  7  3  4
AsymmetricTop,Ground,8,E+,2,Ground,7,E+,2,88821.9932043165,0.00297819098746554,497455.943109619,408633.949905303,2.49998422355754,3.59841480157513E-6,0,"qR2,5(7)",v=0  8  2  6 - v=0  7  2  5
AsymmetricTop,Ground,8,O+,1,Ground,7,O+,1,89193.7906905281,0.00746622653568311,425835.10150828,336641.310817752,2.624968447744,3.82595946724047E-6,0,"qR1,6(7)",v=0  8  1  7 - v=0  7  1  6
AsymmetricTop,Ground,2,E-,1,Ground,2,E+,1,97800.3067475042,4.35006015798606E-7,131100,33299.6932524958,3.48495319188548E-6,2.27671636621151E-11,0,"sQ0,2(2)",v=0  2  2  1 - v=0  2  0  2
AsymmetricTop,Ground,3,E-,1,Ground,3,E+,1,97801.5337182792,1.02104504288669E-6,164400,66598.4662817208,0.0000121968771145838,5.69179091687252E-11,0,"sQ0,3(3)",v=0  3  2  2 - v=0  3  0  3
AsymmetricTop,Ground,4,E-,1,Ground,4,E+,1,97804.3624370097,1.38708401684427E-6,208799.761418054,110995.398981044,0.0000282245520462,1.02452028428548E-10,0,"sQ0,4(4)",v=0  4  2  3 - v=0  4  0  4
AsymmetricTop,Ground,5,E-,1,Ground,5,E+,1,97809.8148512171,1.35499472711922E-6,264299.079757488,166489.26490627,0.0000536522093179038,1.59368897888065E-10,0,"sQ0,5(5)",v=0  5  2  4 - v=0  5  0  5
AsymmetricTop,Ground,6,E-,1,Ground,6,E+,1,97819.1674618123,1.02883635616906E-6,330897.699402889,233078.531941077,0.0000905546108528898,2.27667184464282E-10,0,"sQ0,6(6)",v=0  6  2  5 - v=0  6  0  6
AsymmetricTop,Ground,7,E-,1,Ground,7,E+,1,97833.9500596388,6.30869349277414E-7,408595.31362801,310761.363568371,0.000140989438904617,3.0734448364705E-10,0,"sQ0,7(7)",v=0  7  2  6 - v=0  7  0  7
AsymmetricTop,Ground,8,E-,1,Ground,8,E+,1,97855.9435726214,3.19349630115719E-7,497391.564609541,399535.62103692,0.000206986446276535,3.98396897333267E-10,0,"sQ0,8(8)",v=0  8  2  7 - v=0  8  0  8
AsymmetricTop,Ground,9,E-,1,Ground,9,E+,1,97887.1766847143,1.35323241280383E-7,597286.043449083,499398.866764369,0.000290532872743096,5.00818564132787E-10,0,"sQ0,9(9)",v=0  9  2  8 - v=0  9  0  9
AsymmetricTop,Ground,10,E-,1,Ground,10,E+,1,97929.9208426747,4.84557483458426E-8,708278.290206045,610348.369363371,0.000393554721948344,6.14601161862645E-10,0,"sQ0,10(10)",v=0 10  2  9 - v=0 10  0 10
AsymmetricTop,Ground,9,O-,1,Ground,8,O-,1,99441.2778695738,0.00356769261506227,521676.651048334,422235.37317876,2.96291946356151,5.35460783824952E-6,0,"qR1,8(8)",v=0  9  1  9 - v=0  8  1  8
AsymmetricTop,Ground,9,E+,1,Ground,8,E+,1,99863.2457274493,0.0047733929369274,499398.866764369,399535.62103692,2.99975013687603,5.49047409011838E-6,0,"qR0,8(8)",v=0  9  0  9 - v=0  8  0  8
AsymmetricTop,Ground,9,E-,1,Ground,8,E-,1,99894.4788395423,0.00140337019370341,597286.043449083,497391.564609541,2.8518280021264,5.22462974028928E-6,0,"qR2,7(8)",v=0  9  2  8 - v=0  8  2  7
AsymmetricTop,Ground,9,E-,3,Ground,8,E-,3,99901.5249814135,6.87109539894706E-8,1379703.87818348,1279802.35320207,1.6666682939453,3.05402972391526E-6,0,"qR6,3(8)",v=0  9  6  4 - v=0  8  6  3
AsymmetricTop,Ground,9,E+,4,Ground,8,E+,4,99901.5249814144,6.87109539894715E-8,1379703.87818348,1279802.35320207,1.6666682939453,3.05402972391534E-6,0,"qR6,2(8)",v=0  9  6  3 - v=0  8  6  2
AsymmetricTop,Ground,9,O-,3,Ground,8,O-,3,99902.0130467969,2.15486171157768E-6,1110755.6556926,1010853.6426458,2.07407593756757,3.80062572996677E-6,0,"qR5,4(8)",v=0  9  5  5 - v=0  8  5  4
AsymmetricTop,Ground,9,O+,3,Ground,8,O+,3,99902.0130477602,2.15486171159931E-6,1110755.65569394,1010853.64264618,2.07407593756757,3.80062573007672E-6,0,"qR5,3(8)",v=0  9  5  4 - v=0  8  5  3
AsymmetricTop,Ground,9,E-,2,Ground,8,E-,2,99902.9444688563,0.0000350556397819444,890708.58844469,790805.643975834,2.40740901811353,4.41156295682753E-6,0,"qR4,5(8)",v=0  9  4  6 - v=0  8  4  5
AsymmetricTop,Ground,9,E+,3,Ground,8,E+,3,99902.9452096343,0.0000350556399816951,890708.589648469,790805.644438835,2.40740901811361,4.41156305496256E-6,0,"qR4,4(8)",v=0  9  4  5 - v=0  8  4  4
AsymmetricTop,Ground,9,O-,2,Ground,8,O-,2,99904.9836213321,0.000302679419549774,719564.625770742,619659.64214941,2.66666592244769,4.88694895416837E-6,0,"qR3,6(8)",v=0  9  3  7 - v=0  8  3  6
AsymmetricTop,Ground,9,O+,2,Ground,8,O+,2,99905.2552590637,0.000302679681941863,719565.169078569,619659.913819505,2.66666592262435,4.88698881686803E-6,0,"qR3,5(8)",v=0  9  3  6 - v=0  8  3  5
AsymmetricTop,Ground,9,E+,2,Ground,8,E+,2,99931.232371314,0.00140306989756532,597387.175480933,497455.943109619,2.85182845388519,5.23039948387887E-6,0,"qR2,6(8)",v=0  9  2  7 - v=0  8  2  6
AsymmetricTop,Ground,9,O+,1,Ground,8,O+,1,100341.006230881,0.00346391087963836,526176.10773916,425835.10150828,2.96291699501772,5.50126509780014E-6,0,"qR1,7(8)",v=0  9  1  8 - v=0  8  1  7
AsymmetricTop,Ground,10,O-,1,Ground,9,O-,1,110487.961613113,0.00141128988021547,632164.612661446,521676.651048334,3.29993999237786,7.40104365114441E-6,0,"qR1,9(9)",v=0 10  1 10 - v=0  9  1  9
AsymmetricTop,Ground,10,E+,1,Ground,9,E+,1,110949.502599002,0.00187371896853683,610348.369363371,499398.866764369,3.33299052340918,7.5692386202677E-6,0,"qR0,9(9)",v=0 10  0 10 - v=0  9  0  9
AsymmetricTop,Ground,10,E-,1,Ground,9,E-,1,110992.246756962,0.000556161505134776,708278.290206045,597286.043449083,3.19996617905936,7.27554205241207E-6,0,"qR2,8(9)",v=0 10  2  9 - v=0  9  2  8
AsymmetricTop,Ground,10,O-,3,Ground,9,O-,3,111002.641466237,9.1730315325937E-7,1221758.29715883,1110755.6556926,2.50000215994557,5.68567935093561E-6,0,"qR5,5(9)",v=0 10  5  6 - v=0  9  5  5
AsymmetricTop,Ground,10,O+,3,Ground,9,O+,3,111002.641468929,9.17303153277427E-7,1221758.29716287,1110755.65569394,2.50000215994557,5.68567935134927E-6,0,"qR5,4(9)",v=0 10  5  5 - v=0  9  5  4
AsymmetricTop,Ground,10,E-,2,Ground,9,E-,2,111003.918878441,0.0000143992687018762,1001712.50732313,890708.58844469,2.80000162602881,6.36817891818416E-6,0,"qR4,6(9)",v=0 10  4  7 - v=0  9  4  6
AsymmetricTop,Ground,10,E+,3,Ground,9,E+,3,111003.920483402,0.0000143992688015558,1001712.51013187,890708.589648469,2.80000162602906,6.36817919440968E-6,0,"qR4,5(9)",v=0 10  4  6 - v=0  9  4  5
AsymmetricTop,Ground,10,O-,2,Ground,9,O-,2,111006.67026359,0.000121590635591382,830571.296034332,719564.625770742,3.03333154150703,6.89936541854376E-6,0,"qR3,7(9)",v=0 10  3  8 - v=0  9  3  7
AsymmetricTop,Ground,10,O+,2,Ground,9,O+,2,111007.135873555,0.00012159059662898,830572.304952124,719565.169078569,3.03333154197987,6.89945223674726E-6,0,"qR3,6(9)",v=0 10  3  7 - v=0  9  3  6
AsymmetricTop,Ground,10,E+,2,Ground,9,E+,2,111042.742552997,0.00055586070858396,708429.91803393,597387.175480933,3.19996713215436,7.28547873935281E-6,0,"qR2,7(9)",v=0 10  2  8 - v=0  9  2  7
AsymmetricTop,Ground,10,O+,1,Ground,9,O+,1,111487.496000455,0.00135503377393633,637663.603739616,526176.10773916,3.29993576137067,7.60371812303421E-6,0,"qR1,8(9)",v=0 10  1  9 - v=0  9  1  8
AsymmetricTop,Ground,2,E+,2,Ground,1,E+,1,120000.306747504,4.61759476723522E-7,131100.306747504,11100,2.09097191513129E-6,2.52340289899384E-11,0,"sR0,1(1)",v=0  2  2  0 - v=0  1  0  1
